141	620331
141	620341
142	421307
142	587
142	421410
142	421447
143	730357
143	730393
144	5115011
144	5115012
144	5115013
144	5115014
145	512320
145	512380
146	535
146	620371
147	250201
147	250202
147	2502031
147	2502032
147	250204
147	2502061
147	2502062
147	250207
148	211412
148	211441
148	596
149	730393
150	607
151	510594
152	592
153	730357
153	730363
154	730363
154	730393
154	730436
155	110099
156	512320
157	316403
157	333402
157	333618
158	730357
158	730393
159	512120
159	652302
159	652304
159	652305
160	570
160	4364321
160	4364322
161	411331
161	591
162	116049
163	510594
164	510594
165	557
165	556
165	555
165	5102111
165	5102112
166	316306
166	333301
166	333303
167	325881
167	325883
168	433351
168	436431
168	570
169	547
169	620270
170	306660
170	594
170	325640
170	333641
171	431324
171	431326
171	431462
172	547
172	640176
173	325211
173	431460
173	431468
174	316462
174	316468
174	316470
175	730363
175	730393
175	730407
176	640351
176	730307
177	510594
178	306304
179	702411
179	525
179	523
180	325882
180	732304
181	436351
181	620331
181	620351
182	316316
182	433351
182	4364321
182	4364322
182	531
183	589
183	590
183	588
184	510594
185	730407
186	702231
187	730307
187	730348
188	433351
189	609
190	421255
191	522
191	608
192	587
192	421410
192	421414
193	325213
194	702411
194	525
194	523
195	166016
195	316202
195	512221
195	512320
196	730363
196	730407
197	316328
197	325309
197	333303
198	250201
198	250202
198	2502031
198	2502032
198	250204
198	2502061
198	2502062
198	250207
199	705218
200	433141
201	121010
201	512120
202	110082
202	4364321
202	4364322
203	512120
203	512220
203	512221
203	512222
204	540
204	433141
204	620160
204	530
205	608
205	212201
206	730393
206	730407
206	730436
207	431460
208	730307
208	730348
208	730363
209	306301
209	306304
209	325211
209	333303
210	655321
210	655330
210	655340
210	655351
211	485136
212	4364321
212	4364322
213	316301
213	316324
213	325210
213	325308
214	547
214	625307
215	433332
215	433443
216	325211
216	570
216	436466
217	300408
217	300410
217	316313
217	316317
218	620321
219	316335
220	538
221	615230
221	615240
221	615251
222	640237
223	740141
223	740142
224	431461
224	431468
225	608
225	596
225	547
225	620270
226	161022
227	610332
228	121010
228	512120
229	433255
229	620143
229	620221
230	587
230	421410
230	421447
231	512450
232	615230
232	615240
233	596
233	606303
233	652302
233	652304
234	702308
234	702319
234	7023371
234	7023372
234	702353
235	730363
235	730393
235	730407
236	640176
236	640261
236	640351
237	325881
237	325882
238	316801
239	5115011
239	5115012
239	5115013
239	5115014
240	601
241	589
241	591
241	590
241	588
242	250001
242	250101
242	250103
242	250104
242	250105
243	523
244	433448
244	433480
245	510594
246	316328
246	316335
247	433303
247	620261
247	531
248	325304
248	325314
248	325331
248	325332
249	620270
250	510594
251	316316
252	431658
253	250201
253	250202
253	2502031
253	2502032
253	250204
253	2502061
253	2502062
253	250207
254	433448
255	421305
256	431330
256	431461
256	431466
256	431468
257	325881
257	732304
258	730307
258	730393
258	730436
259	730307
259	730348
259	730393
260	325301
260	325407
261	510594
262	525
262	523
263	510594
264	325314
264	325401
264	325407
265	601
265	620341
265	730407
266	325307
266	325309
267	601
267	640237
267	531
268	306302
269	511301
269	552
269	534039
270	730357
270	730393
271	433142
271	530
271	529
271	640351
272	116049
273	325211
273	325308
273	333303
274	316301
274	316313
274	316316
274	333303
274	732103
275	512120
276	730407
277	730357
278	325301
278	325312
279	107104
279	107112
279	433141
280	316462
280	316467
280	316468
281	730348
281	730357
281	730393
282	730307
283	325228
283	325312
284	325309
284	587
284	421410
284	421414
285	325308
285	431202
286	436414
286	436415
286	436466
287	5129051
287	5129052
288	161019
289	730407
290	136028
291	587
291	421410
291	421414
292	620311
292	620371
293	652304
293	654307
294	732304
295	110048
296	510594
297	512320
297	512335
297	512350
298	166016
299	433303
299	433330
299	433332
299	640261
300	589
300	411331
300	591
300	588
301	436431
301	4364321
301	4364322
301	570
302	547
303	702411
303	525
304	615230
304	615240
304	615251
305	730363
305	730436
306	136028
307	411334
307	587
307	570
307	625307
308	510594
309	530
309	529
310	620221
310	535
310	620331
311	730202
311	730203
311	730307
311	730348
312	512380
313	615347
314	510594
315	525
316	652305
317	4332521
317	4332524
317	433254
317	433255
317	538
318	605
318	126019
318	166030
319	608
320	565
321	325307
321	325314
322	431325
323	115022
324	485136
325	325213
325	325304
325	325309
326	166016
326	436431
327	433332
328	730307
328	730407
329	608
329	620270
329	625303
330	510594
331	431210
331	433448
331	433480
331	538
332	566
332	485220
333	5115011
333	5115012
333	5115013
333	5115014
334	325301
335	110039
335	433303
335	433341
335	433351
336	485100
337	625101
337	640176
337	640261
338	325304
338	325308
338	325312
339	306207
339	594
339	316101
339	316301
339	531
340	433303
340	433330
340	433332
341	166040
342	620351
342	530
343	702411
344	512380
345	730348
345	730357
345	730393
346	325226
346	333303
347	433341
347	433351
348	121025
348	527
349	730357
349	730363
349	730393
349	730407
350	110072
350	316302
350	512222
350	512320
351	316302
352	730203
352	730348
353	730363
353	730393
354	316470
355	730203
355	730307
355	730393
356	730393
357	3003301
357	3003302
358	161004
358	161010
358	161013
359	485233
360	510594
361	433330
361	536
362	166030
362	512320
363	730363
363	730436
364	535
365	730307
366	116049
367	523
368	136028
369	511208
369	511209
370	557
370	556
370	555
370	5102111
370	5102112
371	730307
371	730348
371	730363
372	485136
373	166040
374	730348
374	730428
375	730307
376	325304
376	732304
377	512320
378	161018
378	161019
379	131009
380	5129051
380	5129052
381	730303
381	730357
382	730202
382	730203
383	421255
384	325210
384	325301
384	325307
384	325309
385	521301
385	521303
386	175010
386	175011
387	121025
387	535
387	620331
387	620381
388	175004
388	551
388	652305
389	730203
389	730436
390	587
390	421421
390	421447
391	333303
392	512380
392	620161
393	485136
394	510594
395	325301
395	325304
395	654207
396	589
396	588
396	590
397	510594
398	510594
399	436431
399	570
400	316317
400	325210
400	333302
400	333303
401	730307
401	730348
401	730363
402	510594
403	333301
403	333302
403	512320
404	436431
404	4364321
404	4364322
404	570
404	436466
405	620331
405	620351
406	522
406	121025
406	730393
407	110115
408	730307
408	730348
408	730363
409	510594
410	730393
411	594
411	325211
411	325314
412	436431
412	4364321
412	4364322
412	570
413	433330
413	433480
413	433676
414	306302
414	316301
414	333303
415	333301
415	333302
415	431460
415	431461
416	730357
416	730393
416	730407
417	325304
417	325309
417	536
417	620351
417	620371
418	250001
418	250101
418	250103
418	250104
418	250105
419	521301
420	557
420	556
420	555
420	5102111
420	5102112
421	510594
422	510594
423	433332
423	433351
424	306301
424	306302
424	306304
424	333201
425	4332521
425	4332525
425	620160
425	620261
426	316316
426	436431
426	4364321
426	4364322
426	570
427	588
427	590
427	547
427	625221
427	625307
428	525
429	175011
430	730307
430	730393
431	316611
431	316654
432	547
433	433255
434	316801
435	702319
436	5115011
436	5115012
436	5115013
436	5115014
437	730203
438	433142
438	436431
438	4364321
438	4364322
438	570
439	702411
439	525
439	523
440	436353
440	570
440	436466
441	316806
441	333303
441	333816
441	333819
442	594
442	306313
442	333301
442	333303
443	161004
444	300410
445	594
445	306313
445	333301
445	333303
446	540
447	333302
447	333303
447	732103
448	540
449	451610
450	521301
450	521321
450	526304
450	526324
451	110107
451	431460
452	431325
452	431466
452	431468
453	523
454	514877
455	730307
455	730393
456	485233
457	5129051
457	5129052
458	485220
459	565
460	5129051
460	5129052
461	421305
461	421307
461	587
461	421447
462	510594
463	510594
464	175010
464	175011
465	333302
466	730307
466	730357
466	730393
467	730357
468	539
468	534
469	526304
469	640176
470	433303
470	433341
470	4363631
470	571
470	436431
471	316302
471	316467
471	316468
472	510594
473	730393
474	730363
474	730393
475	166019
476	110115
477	609
477	597
478	411331
478	411332
478	411335
479	595
479	333301
480	534302
481	5129051
481	5129052
482	730307
482	730357
482	730393
483	620311
484	433351
484	433480
484	436431
485	536
485	529
486	107112
486	333301
486	333303
487	333301
487	333303
487	535
487	620361
488	510594
489	433303
489	433341
489	615120
489	620351
490	598
491	590
491	589
491	588
492	594
492	333301
493	595
493	333301
494	510594
495	421208
495	421255
495	421305
495	421306
496	325301
496	325309
497	540
497	433341
497	433351
498	540
499	4364321
499	4364322
499	620160
499	529
500	316403
500	316468
500	316470
501	436431
501	4364321
501	4364322
501	570
501	620331
502	316316
502	436431
502	4364321
502	4364322
502	570
503	730348
503	730393
503	730407
503	730428
504	436431
504	4364321
504	4364322
504	570
505	525
506	730303
506	730348
506	730393
507	615230
507	615240
507	615251
508	730348
508	730436
509	316462
509	316467
509	316468
510	730307
510	730407
511	306301
511	306304
512	536
512	640176
512	640351
513	433341
514	730307
514	730357
515	702411
515	525
516	433142
516	538
516	620261
517	333302
517	535
517	620361
518	306660
518	594
518	325640
518	325663
519	702331
520	433255
520	433341
521	540
521	615230
521	615240
521	615251
522	510594
523	316306
523	316313
524	530
524	529
525	325309
525	732304
526	5129051
526	5129052
527	316205
527	316306
527	316324
528	549
529	569
529	4364122
529	436414
529	436415
530	730307
530	730357
531	702411
531	525
532	333402
532	333403
532	333404
532	333618
533	510594
534	702411
534	525
535	136028
535	620261
535	620331
535	620341
535	620371
535	620381
536	730348
536	730393
537	615347
537	615348
537	615372
538	306103
538	316202
538	316206
538	732103
539	306104
539	316202
539	316206
539	732103
540	131007
541	433255
541	433332
541	433351
542	325201
542	433351
542	436431
543	730393
543	730407
544	161010
544	161018
545	510594
546	730307
546	730363
546	730407
547	5115011
547	5115012
547	5115013
547	5115014
548	161013
548	161019
548	166016
549	730393
550	316306
550	333303
550	433253
550	433254
551	316313
551	730307
551	730393
551	730428
552	421410
552	421412
552	421414
553	316313
554	431326
554	431330
554	431468
555	7023371
555	7023372
556	512320
557	431204
557	620351
558	433351
559	730393
560	316313
560	540
560	512120
560	538
560	534
561	540
561	433141
561	620160
562	702411
562	525
563	433332
563	433341
563	572
563	4362032
563	436351
563	436353
564	306104
564	316202
564	316205
564	325211
565	421421
565	587
565	421453
566	306301
567	325881
567	325882
567	325883
567	325885
568	512120
568	620261
568	620331
568	620341
568	640176
569	730307
569	730363
569	730407
570	116049
571	166019
571	166030
572	306103
572	316102
572	620131
572	539
573	121025
574	702331
575	730348
575	730357
575	730393
576	411331
576	411332
576	591
576	411335
577	511222
577	551
577	5112242
577	5112243
578	654207
578	527
579	702411
579	525
580	121025
580	421453
580	547
580	625307
581	592
581	325885
582	510594
583	552
584	590
584	591
584	588
584	732103
585	608
586	433332
587	433443
588	333402
588	333403
588	333404
588	333618
589	325228
589	325301
589	325307
590	615230
590	615240
590	615251
591	652304
591	652305
592	316306
592	316316
592	325228
592	333201
593	569
593	4364122
593	436414
593	436415
594	325301
594	325314
595	325211
595	325228
595	325301
595	325309
596	431202
596	512120
596	542
596	541
597	110118
597	521303
597	521321
597	526301
598	421480
599	211441
600	526304
600	526311
600	526324
601	565
602	510594
603	608
603	421453
603	421480
604	431324
604	431460
604	431461
605	620331
605	620341
605	620361
605	531
606	730348
606	730436
607	325211
607	333302
607	333303
608	306202
608	325211
608	325228
609	730407
610	433351
610	570
610	436431
610	640261
611	5115011
611	5115012
611	5115013
611	5115014
612	436431
612	4364321
612	4364322
612	570
613	702308
613	7023371
613	7023372
614	421453
614	587
614	421480
614	431202
615	702216
615	702308
615	7023371
615	7023372
616	433332
616	512380
617	587
617	421453
617	421480
618	316316
618	436431
618	4364321
618	4364322
618	570
619	121010
619	590
619	591
620	421414
620	421421
620	525
621	564
621	5101102
621	558
621	510111
622	316317
622	436431
622	4364321
622	4364322
622	570
623	316306
623	325201
624	702411
624	525
625	306302
626	702331
627	589
627	590
627	588
628	316801
629	730357
629	730363
629	730407
630	557
630	556
630	555
630	5102111
630	5102112
631	730393
632	316306
632	333301
632	333302
632	333303
633	730348
633	730407
633	730436
634	557
634	556
634	555
634	5102111
634	5102112
635	587
635	421453
635	421480
636	485233
637	161013
637	516306
638	316317
638	333402
638	333404
638	333618
639	115022
640	325307
641	325304
642	485233
643	316403
643	316468
643	333301
644	589
644	590
644	588
645	433254
645	433255
645	433351
645	620341
645	620351
646	598
647	107112
647	620311
648	522
649	110107
649	433351
649	620371
650	589
650	588
650	590
650	610332
651	485136
652	3003301
652	3003302
653	316801
654	411331
654	411332
654	591
655	136028
656	510594
657	587
657	512320
657	512335
657	512350
658	554
658	521220
659	620341
659	529
660	161018
660	554
661	730363
661	730407
661	730436
662	587
662	421410
662	421414
662	421453
663	512220
663	512222
664	595
665	516301
665	521303
665	606309
666	166016
667	436431
667	4364321
667	4364322
667	570
668	597
669	436431
669	4364321
669	4364322
669	570
670	433330
670	433341
670	433351
670	620261
671	510594
672	121025
672	421305
672	421453
672	587
673	522
674	110074
674	316317
675	527
675	654307
676	436353
676	578
676	575
676	4364321
676	4364322
677	306304
677	325309
678	510594
679	525
680	333201
680	730363
680	730393
681	166016
682	540
683	316328
683	316467
683	316468
684	121006
684	121010
684	316302
684	316324
685	654301
685	527
686	431460
686	431461
686	431466
687	316313
687	333301
687	333303
688	652302
688	652304
688	652305
689	615348
690	306301
690	521301
690	521303
690	521305
691	161010
691	161015
691	433171
691	536
692	559
693	730348
694	730357
694	730393
694	730407
695	654307
696	433443
696	433448
697	730348
697	730357
697	730393
698	512320
698	534301
698	534302
699	306103
699	620351
699	620361
700	431201
701	521301
701	521305
702	433255
702	433351
703	702411
703	525
703	523
703	705445
704	730348
704	730407
705	131007
705	136028
706	325213
706	325301
707	606301
708	325308
709	485136
710	316102
710	702411
710	525
710	523
711	316316
712	540
713	730303
714	525
714	523
715	740264
716	730436
717	609
718	136028
718	610332
718	640261
719	161020
720	510594
721	589
721	590
721	588
722	511301
722	552
722	534039
723	596
724	605
724	175010
724	530
725	485233
726	306302
726	316328
727	608
727	421480
727	547
727	620371
728	730307
728	730348
728	730363
729	516306
729	521305
729	534302
730	212314
730	212315
730	596
730	212358
731	212406
731	212409
732	655321
732	655330
732	655340
732	655351
733	431202
733	431468
734	166016
734	730436
735	730307
735	730363
736	610332
736	541
736	733213
737	316316
737	512335
737	512350
738	431460
738	431461
739	590
739	589
739	588
740	595
740	325307
740	325308
740	325331
741	5115011
741	5115012
741	5115013
741	5115014
742	527
743	512320
744	436351
744	436414
745	510594
746	110020
747	316316
747	333303
748	436353
748	436415
749	411331
749	591
749	411335
749	625301
749	625303
750	306660
750	594
750	325640
750	325661
751	510594
752	4332521
752	4332522
752	620341
753	421453
753	587
753	421480
753	431202
754	110099
755	551
755	652214
756	705445
757	5129051
757	5129052
758	510594
759	316302
759	316329
760	702331
761	433332
761	433443
762	730357
762	730393
763	212358
763	212404
764	525
764	523
765	615230
765	615240
765	615251
766	521321
767	433255
767	620131
767	620381
767	531
768	121039
768	547
768	606301
768	527
769	121023
770	421453
770	587
770	421480
771	512320
771	625101
772	485136
773	702331
774	702308
774	702319
774	7023371
774	7023372
774	702353
775	730357
775	730393
775	730407
776	730307
776	730393
776	730428
777	730348
777	730428
778	465402
779	730203
779	730307
780	730363
780	730407
780	730436
781	316101
781	316202
781	333201
782	325301
783	510594
784	333402
784	333403
784	333404
784	333618
785	587
785	421410
785	421412
785	421414
785	421421
786	161018
787	730348
788	436431
788	4364321
788	4364322
788	570
789	730303
789	730407
790	510594
791	557
791	556
791	555
791	5102111
791	5102112
792	436351
792	436353
792	578
792	575
793	702308
793	702319
794	325201
794	702236
794	702308
795	730307
795	730348
795	730436
796	433303
796	433351
797	510594
798	121012
799	325201
799	333301
799	333302
799	732103
800	433341
800	433351
800	4364321
800	4364322
801	730203
801	730307
802	654301
802	527
803	538
803	620261
804	306304
805	620331
805	640261
805	640351
806	433303
806	433351
807	732304
808	600201
808	547
808	733213
809	333302
809	620143
809	620270
810	608
810	547
810	705218
810	733213
811	702411
811	525
812	433303
812	433341
812	433351
813	702411
813	525
814	595
814	306301
814	620160
814	640176
815	485233
816	316206
816	325228
816	325308
816	325309
817	465402
818	325211
818	433141
818	732304
819	730348
819	730393
820	588
820	590
820	589
820	620371
821	702308
821	702319
821	7023371
821	7023372
822	411334
822	411335
822	588
822	590
823	702331
824	421307
824	587
824	421421
824	625301
825	730348
825	730407
826	433351
827	436431
827	570
828	316317
829	730202
829	730203
829	730307
830	512120
830	5162011
830	5162012
830	521301
830	551
831	121012
832	212314
832	212315
832	212404
832	212409
832	212411
833	589
833	588
833	590
834	316301
834	316306
835	411331
835	591
835	411335
835	433303
835	433351
836	730363
836	730428
837	107099
838	107104
839	316462
839	316467
839	316468
840	107099
840	161004
841	166016
842	131009
842	136028
843	620331
843	620371
844	730307
844	730348
845	702411
845	525
846	640176
847	431326
847	615240
847	615348
848	433255
848	433330
848	433351
849	166030
850	325881
850	325882
850	325883
850	732304
851	485233
852	136028
853	730307
853	730348
853	730357
854	166016
854	325301
854	325304
855	620261
856	512120
856	740340
857	333301
857	730393
858	316202
858	316205
858	521301
859	620311
859	620321
860	730428
861	730363
861	730407
861	730428
862	333302
862	333303
863	600201
863	527
863	654307
864	121039
864	606301
865	306301
865	306304
866	436431
866	4364321
866	4364322
866	570
867	325332
867	333303
867	436431
867	4364321
867	4364322
867	570
868	485233
869	525
870	433303
871	526201
871	652214
872	431102
872	433142
873	485233
874	411331
874	591
874	590
874	588
875	730393
875	730407
875	730428
876	547
877	433303
877	433330
877	433332
877	433341
877	433351
878	306302
878	615347
878	615372
879	702411
879	525
880	606301
880	527
880	654307
881	333303
882	433303
882	433351
883	535
884	730363
884	730407
885	411331
885	591
885	411335
885	590
886	702331
887	306302
887	594
888	131007
888	730348
888	730428
889	540
890	121006
890	705218
890	522
891	485136
892	702331
892	525
893	605
893	126019
894	654301
894	527
895	110043
896	121012
896	436414
896	436415
896	512120
897	730307
897	730348
897	730393
898	522
898	166030
899	591
899	590
899	589
899	588
900	702411
900	525
901	5132101
901	5132102
901	5132103
901	557
901	556
901	555
902	175011
902	547
903	325301
903	325314
904	306202
904	732304
905	316328
905	436431
905	4364321
905	4364322
905	570
906	510594
907	316468
907	333402
907	333403
907	333404
908	411331
908	411332
908	591
908	588
909	4332521
909	4332524
910	306202
910	595
910	333301
911	510594
912	431460
912	431462
912	640176
913	136028
913	601
914	702411
914	525
915	730393
916	730203
917	325301
917	325312
917	325314
918	110048
918	325308
918	325331
919	589
919	411331
919	590
919	588
920	730357
920	730393
921	512320
921	512350
922	316102
923	110118
924	512380
925	431326
925	431330
925	433303
926	590
926	526201
927	421447
928	620351
929	596
929	554
930	512320
930	512350
931	161020
932	702411
932	525
933	702411
933	525
933	523
934	730436
935	702411
935	525
936	608
936	421453
936	421480
937	306301
938	306660
938	594
938	325640
938	325663
939	436353
939	569
939	4364122
939	436414
939	436415
940	540
941	421255
941	421453
942	431460
942	431468
943	166040
943	316329
944	333302
944	333303
944	535
944	620371
945	436431
945	4364321
945	4364322
945	570
946	730363
946	730393
946	730407
946	730436
947	539
948	161022
948	526201
948	652214
949	121006
950	512320
951	512220
951	512221
951	512222
952	610332
952	640261
953	316313
953	316328
953	730203
954	136028
954	601
955	654307
956	166016
956	521305
956	536302
957	522
958	512120
958	512220
959	525
960	702411
960	525
961	333302
961	333403
961	730348
962	121010
962	136028
963	510594
964	730407
965	620351
966	433254
966	433255
966	610332
967	5129051
967	5129052
968	433332
968	433351
969	510594
970	431324
970	431326
970	512220
970	512221
971	730363
971	730407
972	436353
972	578
972	575
973	606205
973	543
973	534
974	730303
974	730307
974	730363
974	730393
975	540
975	421210
976	433332
976	433448
976	620351
977	510594
978	730202
979	107099
979	421480
980	431326
980	433332
981	333302
982	431325
983	211441
983	212406
983	212409
983	333201
984	436431
984	4364321
984	4364322
984	570
985	546
985	654207
986	597
987	110041
987	333303
987	730307
987	730407
988	565
989	116049
989	620311
989	620351
990	654307
991	607
991	433332
991	433351
992	121006
993	730307
993	730348
993	730363
994	431202
994	436353
994	578
994	575
995	333302
995	333303
996	733213
997	316317
997	316462
997	316468
998	730363
998	730393
998	730407
999	316316
999	333402
999	333404
999	333618
1000	433332
1000	433341
1000	433351
1001	433254
1001	433255
1002	597
1003	730307
1003	730348
1003	730393
1004	316611
1004	316612
1004	316654
1005	510594
1006	730348
1006	730393
1006	730407
1007	510594
1008	5131101
1008	5131102
1008	5131103
1009	705445
1010	512220
1010	5163031
1010	5163032
1011	620331
1011	620351
1011	530
1011	529
1012	5129051
1012	5129052
1013	512320
1013	512380
1014	510594
1015	702411
1015	525
1016	136028
1017	451333
1017	568
1017	625307
1018	702331
1019	730363
1019	730407
1019	730436
1020	526304
1020	526307
1021	166030
1022	554
1022	521220
1022	606205
1022	620270
1023	521303
1023	521305
1024	433303
1024	433332
1024	433351
1025	1101621
1025	1101622
1025	620160
1025	652305
1026	591
1026	590
1026	589
1026	588
1026	543
1027	431202
1027	433351
1027	433448
1028	421305
1028	421447
1028	431202
1029	521305
1029	652214
1029	730363
1029	730407
1030	161024
1031	730307
1031	730348
1031	730357
1031	730393
1032	325304
1032	512350
1033	316317
1034	212201
1035	526304
1035	526324
1036	601
1037	325304
1037	325312
1037	333201
1038	512320
1038	512335
1039	730307
1039	730363
1039	730407
1040	730307
1040	730407
1041	431326
1042	306207
1042	316306
1042	333301
1042	620331
1043	436431
1043	4364321
1043	4364322
1043	570
1044	730348
1045	510594
1046	730307
1046	730393
1046	730407
1047	557
1047	556
1047	555
1047	5102111
1047	5102112
1048	521303
1048	606309
1048	652302
1048	652304
1049	702411
1049	525
1050	702319
1051	510594
1052	730202
1052	730203
1052	730307
1052	730436
1053	615230
1053	615240
1053	615251
1054	511222
1054	551
1054	5112242
1054	5112243
1055	730393
1056	565
1057	161026
1058	333403
1058	730357
1058	730393
1059	325332
1060	730303
1060	730393
1061	306103
1061	595
1061	316102
1061	732103
1062	316324
1063	730363
1063	730436
1064	730348
1065	730357
1065	730393
1066	565
1067	316470
1067	325314
1068	109001
1068	166019
1069	525
1070	730407
1071	730348
1072	306301
1072	306302
1073	590
1073	589
1073	588
1074	526301
1074	652302
1074	652305
1075	609
1075	512335
1075	620160
1076	512380
1077	436351
1077	436431
1077	570
1078	431202
1078	433332
1078	433443
1079	620143
1079	536
1079	531
1080	740142
1081	640261
1082	325332
1082	333201
1083	485233
1084	110020
1085	740142
1086	411331
1086	590
1086	589
1086	588
1087	166019
1087	730393
1088	557
1088	556
1088	555
1088	5102111
1088	5102112
1089	730202
1089	730407
1090	433141
1090	539
1090	620160
1090	534
1091	730307
1091	730393
1091	730436
1092	702331
1093	316328
1094	131007
1095	596
1095	606301
1095	606303
1096	521305
1096	534301
1096	534302
1097	121006
1097	436431
1098	544
1099	325228
1099	325314
1100	595
1100	306301
1100	316206
1100	333201
1101	730357
1101	730393
1101	730407
1102	730393
1103	333301
1103	569
1103	4364122
1103	436414
1103	436415
1104	433448
1104	433676
1105	702308
1105	702319
1106	161022
1106	512220
1106	512221
1107	730393
1107	730436
1108	702411
1108	525
1109	161013
1109	161024
1109	730357
1110	702411
1111	521301
1111	521303
1111	526201
1112	211412
1112	211441
1112	212404
1112	554
1113	702331
1114	730348
1115	587
1115	421410
1115	730393
1116	325307
1116	436351
1116	436353
1116	575
1116	571
1117	121010
1117	306103
1118	4364321
1118	4364322
1119	110048
1119	110133
1120	316102
1120	325201
1120	615347
1120	615367
1121	730307
1121	730357
1121	730363
1121	730393
1122	730203
1123	131009
1124	433332
1124	433443
1125	485233
1126	512220
1126	512221
1126	512222
1126	620341
1127	161011
1127	421305
1127	421410
1127	587
1128	568
1129	510594
1130	589
1130	588
1130	590
1131	525
1132	512120
1132	538
1132	620261
1132	620371
1133	316205
1133	325307
1133	431460
1133	431461
1134	110118
1135	421306
1135	587
1135	421410
1135	421447
1136	175010
1136	175011
1137	730348
1137	730363
1137	730393
1138	325211
1138	325228
1138	333302
1139	730348
1139	730363
1139	730393
1139	730407
1139	730428
1140	325301
1141	306103
1141	316102
1142	595
1142	306304
1142	325211
1143	602
1144	107104
1145	730202
1145	730203
1146	306301
1146	306302
1146	306304
1146	325213
1147	485233
1148	306301
1148	306302
1148	306304
1148	333301
1149	510594
1150	526304
1150	526324
1151	730202
1151	730203
1152	109015
1153	431460
1153	431461
1153	431462
1154	589
1154	590
1154	588
1155	161018
1155	161026
1155	325228
1155	325309
1156	161011
1156	620331
1157	730202
1157	730307
1157	730348
1157	730436
1158	325201
1158	333303
1158	526311
1159	436431
1159	4364321
1159	4364322
1159	570
1160	433443
1160	620351
1161	510594
1162	510594
1163	306301
1163	306304
1163	594
1163	333302
1164	411335
1164	590
1164	589
1164	588
1165	433448
1165	530
1165	640351
1166	3003301
1166	3003302
1166	535
1166	316313
1167	436431
1167	4364321
1167	4364322
1167	570
1168	421414
1168	433351
1168	620160
1169	510594
1170	587
1170	421410
1170	421414
1170	421447
1170	421453
1171	702331
1171	525
1172	433341
1172	620221
1173	510594
1174	588
1174	590
1174	589
1175	325210
1175	325213
1175	325301
1175	325307
1175	325314
1176	433351
1176	433480
1176	570
1177	510594
1178	608
1178	421421
1178	587
1178	547
1179	3003301
1179	3003302
1179	535
1180	620311
1181	433341
1181	433351
1182	433480
1183	510594
1184	525
1185	316328
1185	316462
1185	316468
1186	306301
1186	306304
1186	306313
1186	615367
1187	306301
1187	316313
1187	620351
1188	433480
1188	436431
1188	570
1189	433303
1189	640176
1190	433303
1190	433332
1190	570
1191	421414
1191	730307
1191	730357
1192	730307
